record_id,source_dataset,source_sheet,title,abstract,year,doi,label_original,label_canonica,canonical_id,mapping_status,mapping_notes,review_required,include_in_gold,title_normalized,doi_normalized,abstract_hash,methodology_label,methodology_branch,methodology_subtype,methodology_review_required,methodology_review_reason,author_keywords,index_keywords,keywords_available,keywords_applied,text_input,methodology_text_variant,methodology_empirical_score,methodology_non_empirical_score,methodology_qualitative_score,methodology_quantitative_score,methodology_signal_terms
muestras:Muestras:74,muestras,Muestras,The production of laboratory scientists: Negotiating membership and (re)producing culture,"This ethnographic work is about the recruitment and enculturation of novice scientists in the laboratory. Interviews and participant observation were conducted in a biochemistry research lab at a small liberal arts college. I take a predominantly interpretive approach and ask the question of how novice scientists make sense of their decisions and behaviors as they gain membership into the laboratory and the community of scientists. Revising the value-neutral and the structure-centered depiction of science, I represent novice scientists as agents who are subjected to their sociohistorical positionalities but also who consciously maneuver with purpose and agenda. Novice scientists’ attempts to strategize and negotiate access to resources are epitomized by the culture of cold emailing. Additionally, I elucidate a process of how prospective medical students later gravitate to careers in science. While many initially anticipate a career in medicine, high retention in science has been observed when quality mentorship, friendly workplace culture, and supportive family members are present. I also present episodes of normative, value-laden practices—and how novices engage with them—to capture the cosmology of scientists. I make the interpretation that the becoming of scientists is a rite of passage facilitated by behavioral habituation and values imprinting, via which cultural norms are transmitted and reproduced. Copyright © 2022 Zhang.",2022,10.3389/feduc.2022.1000905,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,the production of laboratory scientists negotiating membership and re producing culture,10.3389/feduc.2022.1000905,4d057162061a0516ecc15a5f551c3db192d7e221d1fed5244243ea3c54d6def7,empirico,empirico,cualitativo,False,,anthropology and sociology of science; ethnography; habitus; laboratory; science and technology studies; science education,,True,True,"This ethnographic work is about the recruitment and enculturation of novice scientists in the laboratory. Interviews and participant observation were conducted in a biochemistry research lab at a small liberal arts college. I take a predominantly interpretive approach and ask the question of how novice scientists make sense of their decisions and behaviors as they gain membership into the laboratory and the community of scientists. Revising the value-neutral and the structure-centered depiction of science, I represent novice scientists as agents who are subjected to their sociohistorical positionalities but also who consciously maneuver with purpose and agenda. Novice scientists’ attempts to strategize and negotiate access to resources are epitomized by the culture of cold emailing. Additionally, I elucidate a process of how prospective medical students later gravitate to careers in science. While many initially anticipate a career in medicine, high retention in science has been observed when quality mentorship, friendly workplace culture, and supportive family members are present. I also present episodes of normative, value-laden practices—and how novices engage with them—to capture the cosmology of scientists. I make the interpretation that the becoming of scientists is a rite of passage facilitated by behavioral habituation and values imprinting, via which cultural norms are transmitted and reproduced. Copyright © 2022 Zhang.

Author Keywords: anthropology and sociology of science; ethnography; habitus; laboratory; science and technology studies; science education",abstract_plus_keywords,6,0,4,0,ethnograph | ethnographic | interview | participant observation
muestras:Muestras:75,muestras,Muestras,How does e-government work?,"In the lens of science and technology studies, we explore the non-deterministic and emergent properties of e-Government. In particular, we argue that e-Government is a socio-technical system and therefore we use a theoretical scaffolding platform and a meta-theory to understand the behavior of e-Government. Based on systems thinking modeling, we propose a new model to understand the dynamics and the continuous change of e-Government structures. Whether this change is endogenous or exogenous, the need for transformative strategies and better e-Government models is indispensable. The proposed model emphasizes that e-Government is not linear and changes over time and provides a methodology to find an answer to the difficult question ""How does e-Government Work? © 2017 ACM.",2017,10.1145/3047273.3047310,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,how does e government work,10.1145/3047273.3047310,3309c42c5a5b2fbb0b7ce8beb7cb6fda72e5df4223fec061d7f7d79e5e20d8ed,empirico,empirico,cuantitativo,False,,Actor-network theory; E-government model; Socio-technical systems; Systems thinking,Scaffolds; Social sciences computing; System theory; Actor network theory; E-governments; Emergent property; Meta-theory; Science and technology studies; Sociotechnical systems; Systems thinking; Government data processing,True,True,"In the lens of science and technology studies, we explore the non-deterministic and emergent properties of e-Government. In particular, we argue that e-Government is a socio-technical system and therefore we use a theoretical scaffolding platform and a meta-theory to understand the behavior of e-Government. Based on systems thinking modeling, we propose a new model to understand the dynamics and the continuous change of e-Government structures. Whether this change is endogenous or exogenous, the need for transformative strategies and better e-Government models is indispensable. The proposed model emphasizes that e-Government is not linear and changes over time and provides a methodology to find an answer to the difficult question ""How does e-Government Work? © 2017 ACM.

Author Keywords: Actor-network theory; E-government model; Socio-technical systems; Systems thinking | Index Keywords: Scaffolds; Social sciences computing; System theory; Actor network theory; E-governments; Emergent property; Meta-theory; Science and technology studies; Sociotechnical systems; Systems thinking; Government data processing",abstract_plus_keywords,2,1,0,1,modeling | theoretical
muestras:Muestras:76,muestras,Muestras,"An inquiry into the digitisation of border and migration management: performativity, contestation and heterogeneous engineering","This article is concerned with the digitisation of border security and migration management. Illustrated through an encounter between a migrant and the Visa Information System (VIS)–one of the largest migration-related biometric databases worldwide–the article’s first part outlines three implications of digitisation. We argue that the VIS assembles a set of previously unconnected state authorities into a group of end users who enact border security and migration management through the gathering, processing and sharing of data; facilitates the practice of traceability, understood as a rationality of mobility control; and has restrictive effects on migrants’ capacity to manoeuvre and resist control. Given these implications, the article’s second part introduces three analytical sensitivities that help to avoid some analytical traps when studying digitisation processes. These sensitivities take their cue from insights and concepts in science and technology studies (STS), specifically material semiotics/ANT approaches. They concern, firstly, the ways that data-based security practices perform the identities of the individuals that they target; secondly, the need to consider possible practices of subversion by migrants to avoid control-biased analyses; and finally, the challenge to study the design and development of border security technologies without falling into either technological or socio-political determinism. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",2021,10.1080/01436597.2020.1807929,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,an inquiry into the digitisation of border and migration management performativity contestation and heterogeneous engineering,10.1080/01436597.2020.1807929,3e8eb42c720aba62a4e64096a2687f44733d7f05b50cac87fee1f82ba9aa4da0,NN,NN,,False,,biometrics; borders; migration management; mobility control; science and technology studies (STS); Visa Information System (VIS),biometry; border region; database; immigrant; management; migration; science and technology,True,True,"This article is concerned with the digitisation of border security and migration management. Illustrated through an encounter between a migrant and the Visa Information System (VIS)–one of the largest migration-related biometric databases worldwide–the article’s first part outlines three implications of digitisation. We argue that the VIS assembles a set of previously unconnected state authorities into a group of end users who enact border security and migration management through the gathering, processing and sharing of data; facilitates the practice of traceability, understood as a rationality of mobility control; and has restrictive effects on migrants’ capacity to manoeuvre and resist control. Given these implications, the article’s second part introduces three analytical sensitivities that help to avoid some analytical traps when studying digitisation processes. These sensitivities take their cue from insights and concepts in science and technology studies (STS), specifically material semiotics/ANT approaches. They concern, firstly, the ways that data-based security practices perform the identities of the individuals that they target; secondly, the need to consider possible practices of subversion by migrants to avoid control-biased analyses; and finally, the challenge to study the design and development of border security technologies without falling into either technological or socio-political determinism. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.

Author Keywords: biometrics; borders; migration management; mobility control; science and technology studies (STS); Visa Information System (VIS) | Index Keywords: biometry; border region; database; immigrant; management; migration; science and technology",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:77,muestras,Muestras,The Destiny of Atomism in the Modern Science and the Structural Realism,"This article deals with Plato’s (mathematical) version of ancient atomism which in many respects anticipated the ideas of modern physics. The author relates mathematical atomism to so-called structural realism—which is now considered by many philosophers of science as the most defensible form of scientific realism. It is supposed in the paper that the association of structural realism with Plato’s atomism would make it possible to take out the latter from the sphere of speculative natural philosophy of antiquity and to place it in the frames of rational discussions about the structure of being. It is assumed that this association might clarify the problem of effectiveness of mathematics in scientific cognition. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",2017,10.1080/02691728.2016.1227396,Tipo 1 RF,Tipo 1 - Realismo fuerte,tipo_1_realismo_fuerte,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,the destiny of atomism in the modern science and the structural realism,10.1080/02691728.2016.1227396,9f5aec7c460db8d4e93d0ba663430690da03f420694aec493af7d944e486ab9f,NN,NN,,False,,Argument of Pessimistic Induction; Contemporary Atomism; Cultural Context; Effectiveness of Mathematics in Scientific Cognition; Inner Logic of the Development of Science; Plato’s (mathematical) Atomism; Sociology of Scientific Knowledge; Structural Realism; Theory-change,,True,True,"This article deals with Plato’s (mathematical) version of ancient atomism which in many respects anticipated the ideas of modern physics. The author relates mathematical atomism to so-called structural realism—which is now considered by many philosophers of science as the most defensible form of scientific realism. It is supposed in the paper that the association of structural realism with Plato’s atomism would make it possible to take out the latter from the sphere of speculative natural philosophy of antiquity and to place it in the frames of rational discussions about the structure of being. It is assumed that this association might clarify the problem of effectiveness of mathematics in scientific cognition. © 2016 Informa UK Limited, trading as Taylor & Francis Group.

Author Keywords: Argument of Pessimistic Induction; Contemporary Atomism; Cultural Context; Effectiveness of Mathematics in Scientific Cognition; Inner Logic of the Development of Science; Plato’s (mathematical) Atomism; Sociology of Scientific Knowledge; Structural Realism; Theory-change",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:78,muestras,Muestras,Tropical marine sciences: Knowledge production in a web of path dependencies,"Scientific agenda setting is critical at all levels of research, but can be strongly influenced by structural path dependencies of the science system itself. In this article we examine how knowledge production is shaped by interconnected path dependencies using the field of tropical marine sciences as a global case study. We use scientometric analysis methods on an original data set of 1328 peer-reviewed journal publications to examine publication trends including a co-authorship network analysis, links between author origin and research locations as well as a quantitative analysis of terminology use over space (i.e., region) and time. Scientometric findings are analytically discussed through a conceptual framework premised on theories of path dependency. Findings and critical analysis highlight how tropical marine science provides a prominent global example of how North American, European and Australian science programs predominantly shape knowledge production of the global science system, generating critical reflection on the path dependencies these create on current and likely future knowledge production and science agendas. Similar dependencies face other fields of science, and thus this study provides broadly relevant quantitative observational empirical findings supplemented with a critical social science analysis of how a transcultural Science and Technology Studies lens is useful for unpacking the webs of path dependencies driving, inhibiting and/ or shaping global knowledge production, placing meaning and context over observed empirical trends. © 2020 Partelow et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2020,10.1371/journal.pone.0228613,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,tropical marine sciences knowledge production in a web of path dependencies,10.1371/journal.pone.0228613,877b0ef48effcb4bdc8e0af9796b40f1bb7379a6776cc9caf6dbb02146edbb8b,empirico,empirico,cuantitativo,False,,,Australia; Authorship; Bibliometrics; Biomedical Research; Cultural Characteristics; Europe; Humans; Knowledge; North America; Publications; article; conceptual framework; human; nomenclature; quantitative analysis; sociology; writing; Australia; bibliometrics; cultural factor; Europe; knowledge; medical research; North America; publication,True,True,"Scientific agenda setting is critical at all levels of research, but can be strongly influenced by structural path dependencies of the science system itself. In this article we examine how knowledge production is shaped by interconnected path dependencies using the field of tropical marine sciences as a global case study. We use scientometric analysis methods on an original data set of 1328 peer-reviewed journal publications to examine publication trends including a co-authorship network analysis, links between author origin and research locations as well as a quantitative analysis of terminology use over space (i.e., region) and time. Scientometric findings are analytically discussed through a conceptual framework premised on theories of path dependency. Findings and critical analysis highlight how tropical marine science provides a prominent global example of how North American, European and Australian science programs predominantly shape knowledge production of the global science system, generating critical reflection on the path dependencies these create on current and likely future knowledge production and science agendas. Similar dependencies face other fields of science, and thus this study provides broadly relevant quantitative observational empirical findings supplemented with a critical social science analysis of how a transcultural Science and Technology Studies lens is useful for unpacking the webs of path dependencies driving, inhibiting and/ or shaping global knowledge production, placing meaning and context over observed empirical trends. © 2020 Partelow et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.

Index Keywords: Australia; Authorship; Bibliometrics; Biomedical Research; Cultural Characteristics; Europe; Humans; Knowledge; North America; Publications; article; conceptual framework; human; nomenclature; quantitative analysis; sociology; writing; Australia; bibliometrics; cultural factor; Europe; knowledge; medical research; North America; publication",abstract_plus_keywords,11,2,1,4,bibliometric | case study | conceptual | conceptual framework | data set | empirical | network analysis | quantitative | scientometric | this study
muestras:Muestras:79,muestras,Muestras,Professional credibility cycles in education: Constructing trust and expertise in a regulated state school system,"Experts must adapt to immediate circumstances when managing impressions and be able to reassert credibility and exercise authority when performing professionalism. A credible professional is constructed, applied, and recognized locally as well as relationally, particularly within the context of careers in bureaucratic structures. Few studies investigate professional credibility through processual approaches assessing experts’ testimony and practice in situ as they manage their careers over a period of time. We examine the cycles of professional credibility in a rural elementary state school in Brazil, focusing on how credibility is constructed, applied, and recognized in highly regulated bureaucratic systems. We use the “credit cycle” framework from science and technology studies to analyze education professionals’ positions, career paths, and group dynamics. Our ethnographic approach included participant observation, document analysis, audio-visual data collection, and interviews with education workers. We used event-related phases and narrative analysis to analyze data and uncover insights into professional credibility, expanding the concept of the credit cycle beyond laboratories to include primary education professionals and managers. We consider how individual professional credibility is enacted by producing report cards and educational projects within what is a highly regulated educational system. What is “critical” in our research is a critique of the approach to the bureaucratization of professions that suggests that the outcome is “de-professionalization” or “proletarianization.” Our research findings highlight professional credibility’s relational, transactional, dynamic, and cyclical nature and offer practical insights for understanding and enhancing expertise in bureaucratic settings. Future studies should apply the credit cycle to other professional contexts. © The Author(s) 2025.",2025,10.1177/13505084251321024,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,professional credibility cycles in education constructing trust and expertise in a regulated state school system,10.1177/13505084251321024,3604383dad709fb9b1ce2d607badc4e6f4616c184f0e13aa9dbbff7c2b469fae,empirico,empirico,cualitativo,False,,bureaucratic systems; credit cycle; education professionals; expertise; primary education; Professional credibility; professional credibility cycles; professional project; professions; trustworthiness,,True,True,"Experts must adapt to immediate circumstances when managing impressions and be able to reassert credibility and exercise authority when performing professionalism. A credible professional is constructed, applied, and recognized locally as well as relationally, particularly within the context of careers in bureaucratic structures. Few studies investigate professional credibility through processual approaches assessing experts’ testimony and practice in situ as they manage their careers over a period of time. We examine the cycles of professional credibility in a rural elementary state school in Brazil, focusing on how credibility is constructed, applied, and recognized in highly regulated bureaucratic systems. We use the “credit cycle” framework from science and technology studies to analyze education professionals’ positions, career paths, and group dynamics. Our ethnographic approach included participant observation, document analysis, audio-visual data collection, and interviews with education workers. We used event-related phases and narrative analysis to analyze data and uncover insights into professional credibility, expanding the concept of the credit cycle beyond laboratories to include primary education professionals and managers. We consider how individual professional credibility is enacted by producing report cards and educational projects within what is a highly regulated educational system. What is “critical” in our research is a critique of the approach to the bureaucratization of professions that suggests that the outcome is “de-professionalization” or “proletarianization.” Our research findings highlight professional credibility’s relational, transactional, dynamic, and cyclical nature and offer practical insights for understanding and enhancing expertise in bureaucratic settings. Future studies should apply the credit cycle to other professional contexts. © The Author(s) 2025.

Author Keywords: bureaucratic systems; credit cycle; education professionals; expertise; primary education; Professional credibility; professional credibility cycles; professional project; professions; trustworthiness",abstract_plus_keywords,7,0,5,0,document analysis | ethnograph | ethnographic | interview | participant observation
muestras:Muestras:80,muestras,Muestras,Testimony and the Value of Knowledge,"This chapter gives substance to the idea of a 'communitarian value-driven epistemology' by developing and combining ideas from Edward Craig's and Bernard Williams' 'epistemic genealogy' and Barry Barnes' and Steven Shapin's 'sociology of knowledge'. In order to make transparent how this project might slot into more familiar, or more mainstream, projects, the paper maintains throughout a critical dialogue with Jon Kvanvig's position. The chapter is structured around an attempt to defend Craig's position against Kvanvig's criticisms: by treating the institution of testimony as a collective good underwritten by the intrinsic and interrelated values of accuracy and sincerity; by rendering protoknowledge attributions as ascriptions of honour; and by allowing attributions of protoknowledge to be intertwined with attributions of freedom. The view that emerges is that the core of our knowledge practices comprises institutions of testimony, and that these practices are a collective good. © the several contributors 2009. All rights reserved.",2009,10.1093/acprof:oso/9780199231188.003.0004,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,testimony and the value of knowledge,10.1093/acprof:oso/9780199231188.003.0004,9fcdfe2eae06f2ca07a77a7870d71f4ee25c2bab1a0a69ea6c31dfd104f298ac,NN,NN,,False,,Barry Barnes; Bernard Williams; Collective goods; Edward Craig; Genealogy; Kvanvig; Sociology of knowledge; Steven Shapin; Testimony; Value-driven epistemology,,True,True,"This chapter gives substance to the idea of a 'communitarian value-driven epistemology' by developing and combining ideas from Edward Craig's and Bernard Williams' 'epistemic genealogy' and Barry Barnes' and Steven Shapin's 'sociology of knowledge'. In order to make transparent how this project might slot into more familiar, or more mainstream, projects, the paper maintains throughout a critical dialogue with Jon Kvanvig's position. The chapter is structured around an attempt to defend Craig's position against Kvanvig's criticisms: by treating the institution of testimony as a collective good underwritten by the intrinsic and interrelated values of accuracy and sincerity; by rendering protoknowledge attributions as ascriptions of honour; and by allowing attributions of protoknowledge to be intertwined with attributions of freedom. The view that emerges is that the core of our knowledge practices comprises institutions of testimony, and that these practices are a collective good. © the several contributors 2009. All rights reserved.

Author Keywords: Barry Barnes; Bernard Williams; Collective goods; Edward Craig; Genealogy; Kvanvig; Sociology of knowledge; Steven Shapin; Testimony; Value-driven epistemology",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:81,muestras,Muestras,Patchwork surveillance and accountability labor: China's Health Code Systems during COVID-19,"Contact-tracing systems emerging during the COVID-19 pandemic, represented by China's Health Code Systems (HCSs), are commonly portrayed as top-down, data-driven, seamless, and automatic surveillance systems. In contrast, drawing on science and technology studies (STS) insights, this article examines the practical, open-ended, relational, and bottom-up dynamics of contact-tracing and surveillance systems, focusing on street-level state actors and their accountability labor involved in the HCSs. Based on interviews and documentary analysis conducted between 2020 and 2022 across multiple localities, we reveal that HCSs were less like systems but more like a sociotechnical assemblage that is contingently shaped and maintained by heterogeneous actors, power positions, meanings and interests, actions and performances, and types of labor. In particular, street-level state actors, who have high stakes in the party-state system and face huge top-down accountability pressure, treated the HCSs less as a surveillance tool but more as a tool for practicing, performing, and eluding accountability labor. In turn, via interacting with the HCSs, tech giants, local telecommunication subcontractors, and citizens, they demonstrate their competence in the administrative function, avoid scrutiny and punishment, and protect their political careers. This article paints a realistic picture of conflicts and disconnections within surveillance systems. It highlights the often-overlooked role of street-level state actors in shaping such systems in contingent and unintended ways. Further, it reveals how the surveillance-oriented narratives and assumptions and the practical reality, while misaligned with each other, work together to make citizens passively and actively comply with uncertain and outrageous control. © The Author(s) 2026. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).",2026,10.1177/20539517261419359,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,patchwork surveillance and accountability labor china s health code systems during covid 19,10.1177/20539517261419359,6e9cbd33f6d725c8e50af7db78e929ff563320c0575db6d762753a0cc2548bf9,empirico,empirico,cualitativo,False,,accountability labor; assemblages; China; Contact-tracing; street-level state actors; surveillance-oriented narratives and assumptions,Codes (symbols); Employment; Professional aspects; Accountability labor; Assemblage; China; Code system; Contact tracing; Data driven; Street-level state actor; Surveillance systems; Surveillance-oriented narrative and assumption; Topdown; Security systems,True,True,"Contact-tracing systems emerging during the COVID-19 pandemic, represented by China's Health Code Systems (HCSs), are commonly portrayed as top-down, data-driven, seamless, and automatic surveillance systems. In contrast, drawing on science and technology studies (STS) insights, this article examines the practical, open-ended, relational, and bottom-up dynamics of contact-tracing and surveillance systems, focusing on street-level state actors and their accountability labor involved in the HCSs. Based on interviews and documentary analysis conducted between 2020 and 2022 across multiple localities, we reveal that HCSs were less like systems but more like a sociotechnical assemblage that is contingently shaped and maintained by heterogeneous actors, power positions, meanings and interests, actions and performances, and types of labor. In particular, street-level state actors, who have high stakes in the party-state system and face huge top-down accountability pressure, treated the HCSs less as a surveillance tool but more as a tool for practicing, performing, and eluding accountability labor. In turn, via interacting with the HCSs, tech giants, local telecommunication subcontractors, and citizens, they demonstrate their competence in the administrative function, avoid scrutiny and punishment, and protect their political careers. This article paints a realistic picture of conflicts and disconnections within surveillance systems. It highlights the often-overlooked role of street-level state actors in shaping such systems in contingent and unintended ways. Further, it reveals how the surveillance-oriented narratives and assumptions and the practical reality, while misaligned with each other, work together to make citizens passively and actively comply with uncertain and outrageous control. © The Author(s) 2026. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).

Author Keywords: accountability labor; assemblages; China; Contact-tracing; street-level state actors; surveillance-oriented narratives and assumptions | Index Keywords: Codes (symbols); Employment; Professional aspects; Accountability labor; Assemblage; China; Code system; Contact tracing; Data driven; Street-level state actor; Surveillance systems; Surveillance-oriented narrative and assumption; Topdown; Security systems",abstract_plus_keywords,3,0,2,0,documentary analysis | interview
muestras:Muestras:82,muestras,Muestras,The Institutionalization of Kübler-Ross’s Five-Stage Model of Death and Dying,"Kübler-Ross’s five-stage model of death and dying—denial, anger, bargaining, depression, and acceptance—is one of the most popular theoretical models to come out of the 20th century. How did an obscure theory of the dying process come to dominate our understanding of emotional processes altogether? Building on previous work in the sociology of knowledge, I analyze the diffusion and institutionalization of Kübler-Ross’s five-stage model in scientific and journalistic fields. Specifically, I analyze all 3216 citations of Kübler-Ross in the New York Times and the Web of Science database using qualitative and quantitative text analysis. I demonstrate how early scientific interest and commercial promotion led to adoption in popular culture, and document how the five-stage model expanded to cover everything from rent prices to COVID-19. I also argue that renewed interest in Kübler-Ross’s work may signal contemporary attempts to mine the tradition for meaningful understandings of death and dying. © The Author(s) 2022.",2024,10.1177/00302228221098893,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,the institutionalization of kubler ross s five stage model of death and dying,10.1177/00302228221098893,535a2ff497d1f87c8a63d4b263a695c5b44a02909b1e3898fd80646b7837d98c,empirico,empirico,,True,conflicting_cues,cultural sociology; death; diffusion; institutionalization; text analysis,"Attitude to Death; COVID-19; Death; Depression; History, 20th Century; Humans; Models, Psychological; attitude to death; coronavirus disease 2019; death; depression; history; human; psychological model; psychology",True,True,"Kübler-Ross’s five-stage model of death and dying—denial, anger, bargaining, depression, and acceptance—is one of the most popular theoretical models to come out of the 20th century. How did an obscure theory of the dying process come to dominate our understanding of emotional processes altogether? Building on previous work in the sociology of knowledge, I analyze the diffusion and institutionalization of Kübler-Ross’s five-stage model in scientific and journalistic fields. Specifically, I analyze all 3216 citations of Kübler-Ross in the New York Times and the Web of Science database using qualitative and quantitative text analysis. I demonstrate how early scientific interest and commercial promotion led to adoption in popular culture, and document how the five-stage model expanded to cover everything from rent prices to COVID-19. I also argue that renewed interest in Kübler-Ross’s work may signal contemporary attempts to mine the tradition for meaningful understandings of death and dying. © The Author(s) 2022.

Author Keywords: cultural sociology; death; diffusion; institutionalization; text analysis | Index Keywords: Attitude to Death; COVID-19; Death; Depression; History, 20th Century; Humans; Models, Psychological; attitude to death; coronavirus disease 2019; death; depression; history; human; psychological model; psychology",abstract_plus_keywords,2,1,1,1,qualitative | quantitative | theoretical
muestras:Muestras:83,muestras,Muestras,GENETIC SCIENCE AND NEW DIGITAL TECHNOLOGIES: Science and Technology Studies and Health Praxis,"From health tracking to diet apps to biohacking, technology is changing how we relate to our material, embodied selves. Drawing from a range of disciplines and case studies, this volume looks at what makes these health and genetic technologies unique and explores the representation, communication and internalization of health knowledge. Showcasing how power and inequality are reflected and reproduced by these technologies, discourses and practices, this book will be a go-to resource for scholars in science and technology studies as well as those who study the intersection of race, gender, socio-economic status, sexuality and health. © Bristol University Press 2023.",2023,,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,genetic science and new digital technologies science and technology studies and health praxis,,50e718f4f17414b632dbd3bac84636ae7e9bfe464beb47d596715a811eba8173,NN,NN,,False,,,Case-studies; Digital technologies; Genetic technology; Health technology; Power; Science and technology studies; Socio-economic status,True,True,"From health tracking to diet apps to biohacking, technology is changing how we relate to our material, embodied selves. Drawing from a range of disciplines and case studies, this volume looks at what makes these health and genetic technologies unique and explores the representation, communication and internalization of health knowledge. Showcasing how power and inequality are reflected and reproduced by these technologies, discourses and practices, this book will be a go-to resource for scholars in science and technology studies as well as those who study the intersection of race, gender, socio-economic status, sexuality and health. © Bristol University Press 2023.

Index Keywords: Case-studies; Digital technologies; Genetic technology; Health technology; Power; Science and technology studies; Socio-economic status",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:84,muestras,Muestras,Equitable technology development: A framework and methods for scientists and engineers,"Equity requires a rethinking of the processes and methods that applied scientists and engineers work through as they develop solutions that are simultaneously technical and social. By bridging insights from science and technology studies with critical analysis of participatory development practice, we propose a framework for understanding equitable technology development. We explore this through an illustrative case of water monitoring technology development, undertaken with scientists, engineers and communities in Vanuatu. Analysis suggests a typology of five methodological considerations that are significant for the practice of equitable technology development, locating equitable technology development as both a technical and an ethical challenge. © 2025 The Author(s)",2025,10.1016/j.sftr.2025.100451,Tipo 2 RM,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,equitable technology development a framework and methods for scientists and engineers,10.1016/j.sftr.2025.100451,455daa79ad9ca4fc92e3fb37415f1d6ee2ce58e9d73c3e3239c6e5c4e60374d3,NN,NN,,False,,Equity; Innovation processes; Knowledge; Power; Technology development; Transdisciplinary methods,,True,True,"Equity requires a rethinking of the processes and methods that applied scientists and engineers work through as they develop solutions that are simultaneously technical and social. By bridging insights from science and technology studies with critical analysis of participatory development practice, we propose a framework for understanding equitable technology development. We explore this through an illustrative case of water monitoring technology development, undertaken with scientists, engineers and communities in Vanuatu. Analysis suggests a typology of five methodological considerations that are significant for the practice of equitable technology development, locating equitable technology development as both a technical and an ethical challenge. © 2025 The Author(s)

Author Keywords: Equity; Innovation processes; Knowledge; Power; Technology development; Transdisciplinary methods",abstract_plus_keywords,0,0,0,0,
